ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
ISOJLTZI,2,TIILJSO,Z,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IOSJLTZI,2,TIILJSO,Z,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IOSJLTIZ,4,TIILJSO;TIILJSZ,Z;O,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
ISOJLTIZ,5,TIILJSO;TIILJSZ,Z;O,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
ISJOLTIZ,6,TIILJSO;TILJSZO;TIILJSZ,Z;I;O,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
ISJLOTIZ,9,TIILJSO;TILJSZO;TIILJZO;TIILJSZ,Z;I;S;O,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwR4whglRpB8ywg0whglRpC8R4g0whhlE8h0?whJeAgWHAp/LgCUddBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA
ISJLTOIZ,11,TIILJSO;TILJSZO;TIILJZO;TIILJSZ,Z;I;S;O,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwR4whglRpB8ywg0whglRpC8R4g0whhlE8h0?whJeAgWHAp/LgCUddBA;v115@9gzhB8R4wwgli0B8R4ywRpg0C8zhRpE8ilJeAgWHAP?+9tCqSdBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA
ISJLTIOZ,11,TIILJSO;TILJSZO;TIILJSZ;TIILJZO;IILJSZO,Z;I;O;S;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA
ISJLTIZO,16,TIILJSO;TIILJSZ;TIILJZO;IILJSZO,Z;O;S;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8ywwhRpglB8Btwwg0whilC8Btg0whRpE8h0wh?JeAgWHApfjWCvedBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gzhB8zhilB8ywAtg0glR4C8wwBtg0R4E8Ath0JeAg?WHAzfjxCMOdBA;v115@9gzhB8R4AtwhywB8R4BtwhilC8i0whglwwE8Atg0wh?JeAgWHAp/TFDUddBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwBtglxhE8R4gl?JeAgWHAMO9wCqH0BA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA;v115@9gzhB8wwBtglg0R4B8ywBti0C8zhR4E8ilJeAgWHAp?vTxC6SdBA;v115@9gBtR4B8ywwhglR4B80hglBtC8i0whhlE8wwg0whJe?AgWHAp/7LCzX2BA
IISJOZTL,4,TIILJSO;TIILJSZ;IILJSZO;TIILJZO,Z;O;T;S,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gwhilB8ywxhRpB8Btwwg0xhRpC8Btg0xhglE8h0wh?JeAgWHApfrgCpOkBA
IJSLTIZO,21,TIILJSO;TIILJSZ;TIILJZO;IILJSZO,Z;O;S;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8ywwhRpglB8Btwwg0whilC8Btg0whRpE8h0wh?JeAgWHApfjWCvedBA;v115@9gxhh0B8wwR4Atxhg0B8ywBtxhg0C8R4AtglxhE8il?JeAgWHAMONFD0vzBA;v115@9gzhB8zhg0R4B8Btywi0C8BtwwglR4E8ilJeAgWHAs?3/wCTOdBA;v115@9gzhB8zhilB8ywAtg0glR4C8wwBtg0R4E8Ath0JeAg?WHAzfjxCMOdBA;v115@9gzhB8zhg0R4B8ywRpi0C8wwilR4E8glRpJeAgWHAs?/dgCTOdBA;v115@9gBtR4B8zhglR4B8zhg0glBtC8ywg0hlE8wwh0JeAg?WHAqO8LCzndBA;v115@9gzhB8R4AtwhywB8R4BtwhilC8i0whglwwE8Atg0wh?JeAgWHAp/TFDUddBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwBtglxhE8R4gl?JeAgWHAMO9wCqH0BA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA;v115@9gzhB8wwBtglg0R4B8ywBti0C8zhR4E8ilJeAgWHAp?vTxC6SdBA;v115@9gBtR4B8ywwhglR4B80hglBtC8i0whhlE8wwg0whJe?AgWHAp/7LCzX2BA
IJSLTIOZ,14,TIILJSO;TILJSZO;TIILJSZ;TIILJZO;IILJSZO,Z;I;O;S;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8zhg0R4B8ywRpi0C8wwilR4E8glRpJeAgWHAs?/dgCTOdBA;v115@9gBtR4B8zhglR4B8zhg0glBtC8ywg0hlE8wwh0JeAg?WHAqO8LCzndBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA;v115@9gxhh0B8BtR4xhg0B8ywhlxhg0C8wwR4glxhE8Btgl?JeAgWHAMO9wCKtDCA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA
IISOJZTL,5,TIILJSO;TIILJSZ;IILJSZO;TIILJZO,Z;O;T;S,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gwhilB8ywxhRpB8Btwwg0xhRpC8Btg0xhglE8h0wh?JeAgWHApfrgCpOkBA;v115@9gg0ywB8Q4hlwhi0B80hRpwwC8R4glwhRpE8Q4glwh?JeAgWHAPONPCzC2BA
IIOSJZTL,4,TIILJSO;TIILJSZ;IILJSZO;TIILJZO,Z;O;T;S,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gwhilB8ywxhRpB8Btwwg0xhRpC8Btg0xhglE8h0wh?JeAgWHApfrgCpOkBA;v115@9gg0ywB8Q4hlwhi0B80hRpwwC8R4glwhRpE8Q4glwh?JeAgWHAPONPCzC2BA
IJSLTOIZ,14,TIILJSO;TILJSZO;TIILJZO;TIILJSZ,Z;I;S;O,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8zhg0R4B8ywRpi0C8wwilR4E8glRpJeAgWHAs?/dgCTOdBA;v115@9gzhB8wwR4whglRpB8ywg0whglRpC8R4g0whhlE8h0?whJeAgWHAp/LgCUddBA;v115@9gBtR4B8zhglR4B8zhg0glBtC8ywg0hlE8wwh0JeAg?WHAqO8LCzndBA;v115@9gzhB8R4wwgli0B8R4ywRpg0C8zhRpE8ilJeAgWHAP?+9tCqSdBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA
IJSLOTIZ,12,TIILJSO;TILJSZO;TIILJZO;TIILJSZ,Z;I;S;O,v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8ywwhglRpB8Btwwg0whglRpC8Btg0whhlE8h0?whJeAgWHApfjWCvedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gxhh0B8BtRpxhg0B8ywRpxhg0C8wwBtglxhE8ilJe?AgWHAMOFgC0fDCA;v115@9gzhB8wwR4whglRpB8ywg0whglRpC8R4g0whhlE8h0?whJeAgWHAp/LgCUddBA;v115@9gBtR4B8zhglR4B8zhg0glBtC8ywg0hlE8wwh0JeAg?WHAqO8LCzndBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA;v115@9gzhB8Q4ywglRpB8zhg0glRpC8R4wwg0hlE8Q4h0Je?AgWHAqyCMCzedBA
IOISJZTL,4,TIILJSO;TIILJSZ;IILJSZO;TIILJZO,Z;O;T;S,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gwhilB8ywxhRpB8Btwwg0xhRpC8Btg0xhglE8h0wh?JeAgWHApfrgCpOkBA;v115@9gg0ywB8Q4hlwhi0B80hRpwwC8R4glwhRpE8Q4glwh?JeAgWHAPONPCzC2BA
IOISZJTL,2,TIILJSO;TIILJSZ;IILJSZO,Z;O;T,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA
IIOSZJTL,2,TIILJSO;TIILJSZ;IILJSZO,Z;O;T,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA
IJSOLTIZ,7,TIILJSO;TILJSZO;TIILJSZ,Z;I;O,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8zhg0R4B8ywhli0C8wwRpglR4E8RpglJeAgWH?Avi/wCTOdBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IISOZJTL,2,TIILJSO;TIILJSZ;IILJSZO,Z;O;T,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA
IJOSLTIZ,7,TIILJSO;TILJSZO;TIILJSZ,Z;I;O,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8zhg0R4B8ywhli0C8wwRpglR4E8RpglJeAgWH?Avi/wCTOdBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IISZOJTL,2,TIILJSO;TIILJSZ;IILJSZO,Z;O;T,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA
IOJSLTIZ,8,TIILJSO;TILJSZO;TIILJSZ;TIILJZO,Z;I;O;S,v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8zhg0R4B8ywhli0C8wwRpglR4E8RpglJeAgWH?Avi/wCTOdBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IISZJOTL,2,TIILJSZ;IILJSZO,O;T,v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA
IOJSLTZI,5,TIILJSO;TILJSZO;TIILJZO,Z;I;S,v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhi0B8ywR4Rpg0C8wwR4glRpE8ilJeAgWHAM?3TxCKOdBA;v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IISZJTOL,4,TIILJSO;TIILJSZ;IILJSZO,Z;O;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gzhB8zhilB8Bti0ywC8BtR4glwwE8R4g0JeAgWHAz?XmPCMOdBA
IJOSLTZI,4,TIILJSO;TILJSZO,Z;I,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IISZJTLO,6,TIILJSO;TILJSZO;TIILJSZ;IILJSZO,Z;I;O;T,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8ywwhilB8Btwwg0whglR4C8Btg0whR4E8h0wh?JeAgWHATePFDsedBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gwhilB8wwR4xhglAtB8ywg0xhBtC8R4g0xhAtE8h0?whJeAgWHApfbMC0yzBA;v115@9gzhB8zhilB8Bti0ywC8BtR4glwwE8R4g0JeAgWHAz?XmPCMOdBA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA
IJSOLTZI,4,TIILJSO;TILJSZO,Z;I,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwg0RpilB8ywRpglR4C8zhR4E8i0JeAgWHAT?uKxCsPdBA
IIZSJTLO,7,TIILJSO;TIILSZO;TILJSZO;TIILJSZ;TIIJSZO;IILJSZO;TIILJZO,Z;J;I;O;L;T;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhilB8Bti0glR4C8Btwwg0R4E8ywJeAgWHAU?tzPCMOdBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gwhilB8wwR4xhglAtB8ywg0xhBtC8R4g0xhAtE8h0?whJeAgWHApfbMC0yzBA;v115@9gzhB8zhilB8Bti0ywC8BtR4glwwE8R4g0JeAgWHAz?XmPCMOdBA;v115@9gRpR4B8hlxhg0R4B8ywxhi0C8wwglxhRpE8glxhJe?AgWHAJe/wCzyqBA
IJSLOTZI,8,TIILJSO;TILJSZO;TIILJSZ,Z;I;O,v115@9gzhB8i0whilB8ywg0whglR4C8wwRpwhR4E8RpwhJe?AgWHAPd9wCsPdBA;v115@9gzhB8zhilB8ywRpglR4C8wwg0RpR4E8i0JeAgWHAK?9KxCMOdBA;v115@9gzhB8R4RpywB8R4g0RpilC8zhglwwE8i0JeAgWHAp?i/wCPddBA;v115@9gzhB8wwR4whglRpB8ywg0whglRpC8R4g0whhlE8h0?whJeAgWHAp/LgCUddBA;v115@9gBtR4B8zhglR4B8zhg0glBtC8ywg0hlE8wwh0JeAg?WHAqO8LCzndBA;v115@9gzhB8wwilg0R4B8ywRpi0C8zhR4E8glRpJeAgWHAp?vytC0SdBA;v115@9gzhB8wwRpwhg0R4B8ywglwhi0C8ilwhR4E8RpwhJe?AgWHApintCUXdBA;v115@9gzhB8Q4ywglRpB8zhg0glRpC8R4wwg0hlE8Q4h0Je?AgWHAqyCMCzedBA
IIZSJTOL,5,TIILJSO;TIILJSZ;TIIJSZO;IILJSZO;TIILJZO,Z;O;L;T;S,v115@9gxhh0B8R4Rpxhg0B8R4wwRpxhg0C8ywglxhE8ilJe?AgWHAse1LCPtfBA;v115@9gzhB8zhi0B8BtywRpg0C8BtwwglRpE8ilJeAgWHAM?njxCKOdBA;v115@9gzhB8zhilB8Bti0glR4C8Btwwg0R4E8ywJeAgWHAU?tzPCMOdBA;v115@9gxhh0B8R4hlxhg0B8R4ywxhg0C8BtwwglxhE8Btgl?JeAgWHAaO9wCz/jBA;v115@9gzhB8zhilB8Bti0ywC8BtR4glwwE8R4g0JeAgWHAz?XmPCMOdBA
